Estoy proporcionando los medios para construir algo que va a crecer y multiplicar la inversión original y no sólo requiere dar más el próximo año No estoy tratando de fomentar un hábito.	186
Pasé algunos años viendo cómo las buenas intenciones de dar poder a la comunidad, que se suponía eran para apoyar a la comunidad y dotarla de medios, en realidad dejó a la gente en la misma posición, o aún peor, de la que estaban antes.	236
Y en los últimos 20 años la filantropía ha gastado cantidades récord de dólares en problemas sociales y sin embargo los resultados educativos, la desnutrición, el encarcelamiento, la obesidad, la diabetes, la disparidad de ingresos, todo se ha incrementado, con algunas excepciones, en particular, la mortalidad infantil entre los pobres -pero también los estamos trayendo a un mundo extraordinario.	399
Y conozco algo sobre estos temas porque durante varios años pasé mucho tiempo en el complejo industrial sin fines de lucro. Soy directora ejecutiva en recuperación, llevo 2 años limpia.	185
Pero en ese tiempo, me di cuenta de que eran los proyectos y su desarrollo a nivel local lo que iba a ayudar realmente a nuestras comunidades.	142
Realmente luché por el apoyo financiero.	40
Cuanto mayor es nuestro éxito, menos dinero llega de las fundaciones.	69
Y les digo que estar en el escenario de TED y ganar la beca MacArthur en el mismo año les dio a todos la impresión de que lo había logrado.	139
Y cuando terminé en realidad estaba cubriendo un tercio del déficit presupuestario de mi agencia con honorarios de charla.	122
Y francamente creo que es porque en su inicio mis programas estaban un poco adelantados a su tiempo.	100
Pero desde entonces el parque que era un basurero y fue presentado en una TEDTalk en 2006 se convirtió en esto.	111
Pero de hecho me casé en este lugar.	36
Aquí.	5
Ahí va mi perro que en mi boda me llevó al parque.	50
El South Bronx Greenway también era sólo un bosquejo en mi charla de 2006.	74
Desde entonces obtuvimos cerca de 50 millones de dólares en paquete de estímulo para venir y llegar hasta aquí.	111
Y nos encanta esto, porque ahora me encanta la construcción, porque vemos que estas cosas realmente suceden.	108
Por eso quisiera que todos entiendan la importancia crítica de pasar de la caridad a lo empresarial.	100
Empecé mi empresa para ayudar a las comunidades de todo el país a que conozcan su propio potencial para mejorar todo lo relacionado con la calidad de vida de su gente.	167
La seguridad interior es la siguiente tarea de mi lista.	56
Lo que necesitamos son personas que vean el valor de invertir en este tipo de empresas locales, que se asociarán con gente como yo para identificar las tendencias de crecimiento y adaptación al cambio climático y para entender los crecientes costos sociales de los negocios actuales.	283
Tenemos que trabajar juntos para abrazar y reparar nuestra tierra, reparar nuestros sistemas energéticos y repararnos nosotros mismos.	134
Es hora de dejar de construir centros comerciales, cárceles, estadios y otros tributos a nuestros fracasos colectivos.	118
Es hora de que empecemos a construir monumentos vivientes de esperanza y posibilidad.	85
Muchas gracias.	15
http://www.ted.com/talks/lang/es/nicholas_negroponte_on_one_laptop_per_child_two_years_on.html	94
Nicholas Negroponte habla acerca de como va Una Laptop por Niño, en estos dos años. Hablando en la conferencia EG mientras las primeras laptops XO salen de la linea de produccion, el recapitula las controversias y compromisos a las metas de este proyecto de largo alcance.	272
One Laptop Per Child,activism,computers,design,technology	57
Nicholas Negroponte en Una Laptop por Niño, van dos años	56
La mayoría de las personas no saben que cuando yo fui al bachillerato en este país Apliqué para la universidad en un momento en el que estaba convencido de que iba a ser un artista y escultor	191
Y venía de un muy privilegiado entorno. Era muy afortunado	58
Mi familia era acaudalada, y mi padre creía en una cosa, y eso era en darnos tanta educación como quisiéramos	109
Y yo anuncié que queria ser un escultor en Paris	48
Y el era un hombre ingenioso. Dijo algo como, "Bueno, esta bien, pero te ha ido muy bien en tus pruebas de matemática"	118
De hecho, obtuve 800, y el pensaba que lo habia hecho muy bien-y lo hice también- en artes. Esa era mi pasión.	110
Y el dijo "Si vas a MIT", adonde habia conseguido matricularme tempranamente, "Pagaré por cada año que estes en MIT, antes y después de graduarte- tanto como quieras- Pagaré por un numero igual de años para que vivas en Paris."	227
Y pensé que ese era el mejor trato posible, asi que acepté inmediatamente.	74
Y decidí que si era bueno en artes, y era bueno en matemáticas, estudiaría arquitectura, que era una mezcla de las dos.	119
Fuí y le dije eso al Director en la escuela preparatoria.	57
Y le dije lo que estaba haciendo, que iba a estudiar arquitectura porque era unir las artes con las matemáticas	111
El me dijo algo que resonó completamente en mi cabeza.	54
El dijo, "Sabes, me gustan los trajes grises, y me gustan los trajes a rayas, pero no me gustan los trajes grises a rayas."	123
Y pensé, "Que inepto es este tipo," y me fui a MIT.	51
Estudié arquitectura, luego hice un segundo grado en arquitectura, y entonces me di cuenta rápidamente que no era arquitectura.	127
Que realmente, la mezcla de arte y ciencia era las computadoras. Y que ese era realmente el lugar para reunir a las dos, y disfrutar una carrera haciéndolo.	156
Y probablemente, si yo fuera a llenar la escala de Jim Citrin Pondría 100 por ciento en el lado de la ecuación donde pasaras el tiempo haciendo posible que otros sean creativos.	177
Y despu é s de hacer esto por largo tiempo, y algo así como pasar el testigo del relevo al Laboratorio de Medios, Pensé, "Bueno, quizás es mi hora para hacer un proyecto,	170
algo que sería importante, pero además algo que tomaría ventaja de todos esos privilegios que uno tenía."	105
Y en el caso del Laboratorio de Medios, conociendo mucha gente. Conociendo personas que eran ejecutivos o gente rica, y además no teniendo, en mi caso, una carrera de que preocuparme nunca más.	193
Mi carrera, me refiero, ya habí a hecho mi carrera.	51
No tenía que preocuparme por ganar dinero.	42
No tenía que preocuparme por lo que la gente pensara de mi.	59
Y dije, "Muchacho, realmente hagamos algo que tome ventaja de todas estas características," y pensé que si pudiéramos dirigir la educación influenciando los niños y llevando al mundo el acceso a las computadoras, eso sería realmente lo que deberíamos hacer.	257
Nunca he enseñado esta foto antes, y probablemente voy a ser demandado por esto.	80
Fue tomada a las 3 de la mañana sin permiso de la compañía.	59
Tiene aproximadamente 2 semanas. Aquí está amigos.	50
Si observan la foto, verán que están apiladas.	46
Esas son cintas transportadoras que van circulando.	51
Esta es una de las cintas transportadoras con la cosa andando, y entonces ustedes verán las que están más arriba.	113
Lo que sucede es que ellos copian dentro de una memoria portátil el software, y luego los ponen a prueba por algunas horas.	123
Pero deben tener la cosa moviéndose en la línea de ensamblaje ya que es constante.	82
Así ellas siguen en este círculo, por lo cual ustedes las ven alla arriba.	74
Así que esto fue maravilloso para nosotros ya que fue un verdadero momento de cambio. Pero retrocede.	101
Esta foto fue tomada en 1982, justo antes que la PC de IBM fuera siquiera anunciada.	84
Seymour Papert y yo estabamos trayendo computadores a las escuelas y países en desarrollo en un momento cuando esto estaba adelantado a su época.	145
Pero una cosa que aprendimos era que esos niños podían usarlas de la misma forma que nuestros niños lo hacen aquí.	114
Y cuando la gente me decía, "Quién va a enseñarle a los maestros para que les enseñen a los niños?"	99
Yo me decía, "De que planeta vienen Ustedes?"	45
Okay, no hay una persona en este salón - No me importa cuan tecnológico sea- no hay una persona en este salón que no le dé su laptop o celular a un niño para ayudarles a mejorarlo. OK?	184
Todos necesitamos ayuda, aún aquellos de nosotros con mucha experiencia.	72
Esta es la foto de Seymour -hace 25 años. Seymour hizo una muy simple observación en 1968 y luego básicamente la presentó en 1970 - Abril 11 para ser preciso - llamada "Enseñando el Pensamiento de los Niños"	207
Lo que el observó era que los niños que escriben programas de computadoras entienden las cosas de una forma diferente, y cuando ellos mejoran los programas, llegan lo más cercano posible a aprender acerca de aprender.	217
Eso fue muy importante, y de algún modo nosotros hemos perdido eso.	67
Los niños no programan lo suficiente y vaya, si hay algo que deseo que esto traiga de vuelta, es que los niños programen.	121
Es realmente importante. Usar aplicaciones está bien, pero programar es absolutamente fundamental.	98
Esto está siendo lanzado con tres lenguajes: Squeak, Logo, y un tercero, que nunca antes había visto.	101
El punto es, esto va a ser muy, muy intensivo en el lado de la programación.	76
Esta fotografía es muy importante ya que fue mucho después.	59
Fue a comienzos de los 2000s. Mi hijo, Dimitri - quien está aquí, muchos de ustedes conocen a Dimitri - fue a Cambodia, preparó esta escuela que nosotros habíamos construído, justo cuando la escuela se conectó a Internet.	221
Y estos niños tenían sus laptops. Pero esto fue realmente lo que nos inspiró, además de la influencia de Joe y otros, comenzamos Una Laptop Por Niño.	149
Estas son del mismo pueblo en Cambodia, hace solo unos meses.	61
Estos niños son verdaderos profesionales. Fueron solo 7,000 máquinas allí siendo probadas por niños. Ser una sin fines de lucro es absolutamente fundamental.	157
Todos me advirtieron que no fuera una sin fines de lucro, pero todos estaban equivocados.	89
Y la razón de ser una sin fines de lucro es importante por dos motivos.	71
Hay muchas razones, pero las dos que ameritan el poco tiempo son: uno, la claridad de propósito está allí. El propósito moral es claro.	135
Puedo ver cualquier jefe de Estado, cualquier ejecutivo que quiera, en cualquier momento porque No estoy vendiendo laptops. OK?, No tengo accionistas.	150
Lo que sea que vendamos, no hace ninguna diferencia en lo absoluto	66
la claridad de propósito es absolutamente crítica. Y la segunda es muy contraria a lo esperado- puedes tener la mejor gente en el mundo.	136
Si miran nuestros servicios profesionales, incluyendo firmas de búsqueda, incluyendo comunicaciones, incluyendo servicios legales, incluyendo a los bancos, todos ellos trabajan sin cobrar. Y esto no es para ahorrar dinero.	222
Tenemos dinero en el banco. Es porque se tiene a la mejor gente.	64
Se tiene la gente que está haciendo esto porque creen en la misión y ellos son los mejores.	91
Nosotros no podíamos contratar un CFO . Colocamos una descripción del trabajo para un CFO sin salario, y teníamos una fila de personas.	135
Esto te permite hacer equipo con la gente. Las Naciones Unidas no iban a ser nuestros socios si obtuviéramos ganancias. Así que anunciando esto con Kofi Annan era muy importante, y Naciones Unidas nos permitió básicamente llegar a todos los países. Y esta era la máquina que nosotros mostrábamos antes de conocer a Yves Behar.	326
Y aunque esta máquina de algun modo es simple, en retrospectiva, sirvió para un propósito muy importante.	105
Esa manivela amarilla era recordada por todos.	46
Todos recuerdan la manivela amarilla. Es diferente.	51
Iba adquiriendo su poder en una forma diferente. Es como infantil.	66
Aún cuando esta no fue la dirección que seguimos porque la manivela- de hecho, es realmente estúpido tenerla en la estructura.	126
A pesar de lo que alguna gente de la prensa no captaba, no entendía, no la quitamos porque no quisimos hacer- tenerla en la misma laptop no es realmente lo que quieres.	168
Quieres algo aparte, como un adaptador AC .	43
No traje uno conmigo, pero trabajan mucho mejor fuera de la estructura.	71
Y entonces podría decirles mucho acerca de la laptop, pero les diré solo cuatro cosas.	86
Solo tengan en mente- ya que hay otras personas, incluyendo a Bill Gates, quien dijo,"Caramba, usted tiene una computadora de verdad."	134
Esa computadora es diferente a cualquiera que hayan tenido, y hace cosas- hay cuatro de ellas- que ustedes no usan. Y es muy importante que sea de bajo consumo de energía, Y espero que sea escogida más por la industria.	219
Que la razón que ustedes quieren para que esté por debajo de dos watts es que esto es cercano a lo que se puede generar con la parte superior del cuerpo.	153
Pantalla de modo dual- esa pantalla con luz solar es fantástica.	64
Estuvimos usándola en el almuerzo hoy, con luz solar, y mientras más luz mejor.	79
Y eso era relamente crítico. La red de malla, se volverá un sitio comun.	72
Y por supuesto, "sólida y duradera" es evidente.	48
Y la razón por la cual pienso que el diseño importa no es porque quise ir a la escuela de arte.	95
Y por cierto, cuando me gradue del MIT, pensé que la peor y más inútil cosa que podía hacer era ir a Paris por seis años.	121
Asi que no lo hice. Pero el diseño importa por varias razones.	62
La más importante es que es la mejor forma de hacer un producto barato.	71
Mucha gente hace productos baratos al usar diseños baratos, mano de obra barata, componentes baratos, y haciendo una laptop barata.	131
Y en inglés la palabra "cheap" tiene doble significado, lo cual es realmente apropiado. Porque es "cheap" en el sentido peyorativo , así como barato.	149
Pero si toman un acercamiento diferente, y piensan en una integración a larga escala, materiales muy avanzados, fabricacion muy avanzada, de manera que están vaciando químicos por un lado, y iPods son arrojados por el otro lado, y un diseño realmente atractivo, eso es lo que queríamos hacer.	292
Y puedo acelerar en este punto y ahorrar cantidad de tiempo ya que Yves y yo obviamente no comparamos notas.	108
Estas son sus diapositivas, asi que no tengo que hablar de ellas.	65
Pero fue realmente, para nosotros, muy importante como estrategia.	66
No se trataba solo de hacerla bonita, porque alguien- saben, un buen diseño es muy importante.	94
Yves mostró uno de los aparatos generadores de energía.	55
La red de malla, la razon por la cual yo - y no voy a entrar en gran detalle- pero cuando entregamos laptops a niños en las partes mas remotas y pobres del mundo, ellos están conectados. No son solo laptops.	207
Así que tenemos que colocar antenas satelitales. Poner generadores.	67
Son muchas cosas que van detrás de esto. Ellas pueden comunicarse entre sí.	75
Si están en un desierto, pueden comunicarse entre sí hasta casi a dos kilómetros de distancia.	94
Si están en la selva es aproximadamente 500 metros. Así, si un niño va a su casa en bicicleta, o camina unas pocas millas, van a estar fuera de la cuadrícula, por así decirlo.	175
No van a estar cerca de otra laptop, así que tienes que clavar estas a un árbol, y de alguna forma tenerla.	107
No se llama a Verizon o a Sprint. Se construye una red propia.	62
Y eso es muy importante, la interfaz del usuario.	49
Estamos arrancando con 18 teclados. Inglés es de lejos la minoría.	66
Latín es relativamente raro también. Sólo se buscan algunos idiomas.	68
Sospecho que algunos de ustedes ni siquiera han oódo hablar de ellos antes.	75
Hay alguién en este salón, una persona, a menos que trabaje con OLPC , hay alguién en este salón que me pueda decir qué idioma es el teclado que está en la pantalla? Hay una sola mano -así que usted lo sabe.	207
Sí, es correcto. El tiene la razón. Es Amárico, Es Etíope. En Etiopía nunca ha habido un teclado.	97
No hay un teclado estándar porque no hay mercado.	49
Y esta es la gran diferencia.	29
De nuevo, cuando uno es una sin fines de lucro, se ve a los niños como una misión, no como un mercado	101
Asi que fuímos a Etiopía, y les ayudamos a hacer un teclado.	60
Y este se volverá el teclado estándar de Etiopía.	49
Así que quiero terminar con esta explicación de lo que estamos haciendo para poner a marchar esto.	98
Y cambiamos la estrategia completamente. Decidí al principio - lo cual fue algo muy bueno de decidir al comienzo, no es lo que estamos haciendo ahora - es ir a 6 países.	169
Países grandes, uno de ellos no tan grande, pero rico.	54
Aquí están los seis. Fuimos a los seis, y en cada caso el jefe de estado dijo que el lo haría, que el haría un millón.	118
En el caso de Gaddafi, el haría 1.2 millones, y que ellos lo lanzarían.	71
Nosotros pensamos, esta es exactamente la estrategia correcta, exportarla, y luego los pequeños países podrían sumarse a los grandes.	133
Y entonces fuí a cada uno de ellos, por lo menos seis veces, me entrevisté con el jefe de estado probablemente dos o tres veces.	128
En cada caso, junto a los ministros, repasamos cantidad de cosas.	65
Este fue un periodo de mi vida donde viajaba 330 dias al año	60
No es algo que ustedes envidiarían o quisieran hacer.	53
En el caso de Libia, fue divertido reunirme con Gaddafi en su carpa.	68
Los olores de los camellos eran increíbles.	43
Y hacía 45 grados centígrados. Me refiero, esto no fue lo que llamarían una experiencia "cool". Y países anteriores - Digo anteriores, porque ninguno de ellos pasaron realmente por este verano. Hay una enorme diferencia entre reunirse con un jefe de estado para tener la oportunidad de fotografiarte, hacer una conferencia de prensa,	333
asi que fuimos a los pequeños. Uruguay, bendiga sus corazones.	62
País pequeño, no muy rico. El presidente dijo que el lo haría, y adivinen que?	78
El lo hizo. El encargado no tenía nada en esto relacionado con nosotros, nada específico acerca de la red de malla accesible con luz solar, bajo consumo de energía, pero solo una propuesta para una laptop vanilla	212
Y adivinen que? La ganamos sin levantar las manos.	50
Cuando fue anunciado que ellos llegarían a cada niño en Uruguay, las primeras 100,000, boom, fueron para la OLPC .	114
Al día siguiente - el día siguiente, ni siquiera 24 horas habían pasado- en Perú, el presidente de Perú anuncio, "Haremos 250." Y boom. un pequeño efecto dominó.	161
El presidente de Rwanda se unió y dijo que el lo haría.	55
El presidente de Etiopía dijo que lo haría.	43
Y boom, boom, boom. El presidente de Mongolia.	46
Y entonces lo que sucede es, que estas cosas comienzan a pasar con estos países. Todavía no era suficiente.	107
Sumar todos estos países, no se había llegado todavía a el objetivo, así que dijimos "Comencemos un programa en los Estados Unidos." Así que a finales de Agosto, comienzos de Septiembre, decidimos hacerlo. Anunciamos esto a mediados, finales - justo cuando la iniciativa Clinton se estaba dando.	295
Pensamos que era una buena oportunidad para anunciarlo.	55
Lo lanzamos el 12 de Noviembre.	31
Dijimos que sería solo por un corto periodo de tiempo hasta el 26. Lo extendimos hasta el 31.	93
Y el programa "De Uno, Reciba Uno" es realmente importante porque había cantidad de gente totalmente interesada.	112
El primer día fue salvaje. Y entonces dijimos, Bueno, consigamos gente que dé m á s. No solo una, y recibir una, sino tal vez que de 100, que de 1000." Y ahí es donde Ustedes entran.	182
Y ahí es donde yo creo que es muy importante. No quiero que Ustedes salgan y compren 400 dólares en laptops. Ok? Háganlo, pero eso no va a ayudar. Ok?	150
Si todos en esta sala salen esta noche y ordenan una de estas cosas por 400 dólares, lo que sea, 300 personas en la sala haciéndolo, si, grandioso.	147
Quiero que hagan algo más.	26
Y no es que salgan y compren 100 o 1000, en vez Los invito a hacer eso, y 10,000 sería aun mejor.	97
Cuéntenle a la gente acerca de esto!. Tiene que volverse como un virus, OK?	75
Usen sus listados de correo. Las personas en esta sala tienen extraordinarios listados de correo	96
Hagan de que sus amigos den una y reciban una.	46
Y si cada uno de ustedes envían esto de 300 a 400 personas, sería fantástico.	77
No insistiría para nada en el precio.	37
Solo decir que cuando tu practicas el "Da Uno, Recibe Uno," muchos en la prensa dirán, "No lo lograron, cuesta 188 dólares, no 100."	132
Costará 100 en dos años. Luego estará por debajo de los 100.	60
Nosotros les pedimos no agregar extras, pero si bajar el precio.	64
Pero fueron los países los que querían que subiera, y les dejamos que lo hicieran por varias razones. Así que lo que pueden hacer - Lo acabo de decir. No solo "Den Uno, Reciban Uno."	182
Solo quiero terminar con esto último. Esto tiene ni siquiera 24 horas, o quizás si 24 horas.	92
Los primeros niños tienen sus laptops. Las recibieron por barco, y estoy hablando ahora que aproximadamente 7,000, 8,000 a la vez salieron esta semana.	151
Fueron a Uruguay, Perú, México.	31
Y ahora se ha ido frenando, y estamos haciendo aproximadamente solo 5,000 por semana, pero esperamos, deseamos, que en algún momento el próximo año, quizás a mitad de año, lleguemos al millon mensual. Ahora pongamos ese número, y un millón no es tanto. No es un número grande.	276
Estamos vendiendo un billón de celulares en el mundo este año.	62
Pero un millón mensual en el mundo de las laptops es un número grande.	70
Y la producción mundial hoy en día, todos combinados haciendo laptops, es de 5 millones mensuales. Así que estoy de pie aquí diciéndoles que en algún momento del próximo año, vamos a hacer el 20 por ciento de la producción mundial.	231
Y si hacemos eso, vamos a tener muchos niños con suerte alla afuera.	68
Y esperamos que si ustedes tienen un EG de aquí a dos años, o cuando sea que lo tengan de nuevo, No me tragare mis palabras, y seré invitado de nuevo, y tendre, espero que para entonces, quizas 100 millones alla afuera para los niños.	234
Gracias.	8
http://www.ted.com/talks/lang/es/britta_riley_a_garden_in_my_apartment.html	75
Britta Riley quería cultivar su propio alimento en su pequeño apartamento. Fue así que ella y sus amigos desarrollaron un sistema para cultivar plantas en botellas desechables: investigando, probando y perfeccionando el procedimiento utilizando los medios de comunicación social, experimentando diferentes alternativas a la vez y llegando rápidamente al sistema óptimo. Lo denominaron bricolaje comercializado. ¿Los resultados? Deliciosos.	439
collaboration,design,food	25
1284	4
Britta Riley: un jardín en mi apartamento.	42
Como muchos de ustedes, soy una de los 2 billones de personas de la Tierra que vive en las ciudades.	100
Y hay días –no sé ustedes- en los cuales percibo de manera palpable cuánto dependo de otras personas para casi todo en mi vida.	127
Y algunos días podrían ser un poco temibles.	44
Pero hoy estoy aquí para hablar con ustedes acerca de cómo esa interdependencia es en realidad, una infraestructura social muy poderosa que podemos aprovechar para ayudar a sanar nuestros problemas cívicos más profundos si aplicamos la colaboración de código abierto.	267
Hace un par de años, leí un articulo de un escritor del New York Times, Michael Pollan en el que sostenía que cultivar aunque sea algunos de nuestros alimentos, es una de las mejores cosas que podemos hacer por el medio ambiente.	229
Pero en el momento que leí esto fue a mitad del invierno y definitivamente no tenia lugar para mucha suciedad en mi apartamento de Nueva York.	142
Así que básicamente, estaba dispuesta a conformarme con leer la próxima revista Wired y averiguar de qué manera los expertos estuvieron descubriendo cómo resolver todos estos problemas por nosotros en el futuro.	211
Y de hecho ese era exactamente el tema que Michael Pollan desarrollaba en este articulo, y que precisamente decía, que es delegando la responsabilidad de todas estas cosas a especialistas, que causamos el tipo de desconcierto que vemos en el sistema alimentario.	262
Pero resulta que a partir de mi trabajo sé cómo la NASA ha estado usando hidroponía para explorar el cultivo de alimentos en el espacio.	136
Y se puede lograr una producción alimenticia óptimo mediante la ejecución de una humidificación del suelo de alta calidad en los sistemas radiculares de la plantas.	164
Ahora, para un vegetal, mi apartamento tiene que ser tan foráneo como el espacio exterior.	90
Pero puedo proporcionarle algo de luz natural y clima controlado todo el año.	77
Adelantándonos dos años: ahora tenemos granjas en ventanas verticales y plataformas hidropónicas de cultivo de alimentos de interior.	133
Y la forma en que funciona, es mediante una bomba en la parte inferior que periódicamente expide parte de esta solución nutriente hacia la parte superior, y luego se filtra a través de los sistemas radiculares de las plantas que se encuentran suspendidos en bolitas de arcilla; por lo tanto no hay suciedad.	307
Ahora, la luz y la temperatura varía de acuerdo al microclima de cada ventana, por lo tanto, una granja en ventana requiere un granjero que decida qué tipo de cultivo querrá cultivar en su ventana y si va a darle nutrientes orgánicos.	234
Volviendo en el tiempo, una granja en ventana no era más que una idea técnicamente compleja que iba a requerir muchas pruebas.	126
Y yo quería realmente que este fuera un proyecto abierto, porque los hidropónicos es una de las áreas de mayor crecimiento de patentes en estos momentos en los Estados Unidos, y podría convertirse posiblemente en otra área como Monsanto, donde tenemos una gran cantidad de propiedad intelectual corporativa en la categoría de alimentos de la gente.	348
Entonces lo que decidí, en lugar de crear un producto, fue abrir esto a todo un grupo de co-desarrolladores.	108
Los primeros sistemas que creamos funcionaron.	46
Logramos de hecho la cosecha para una ensalada por semana en una ventana típica de un apartamento neoyorquino.	110
Y hemos cultivado también tomates cereza, pepinos, y todo clase de cosas.	73
Pero los primeros sistemas fueron estos grandes consumidores ruidosos con goteras que Martha Stewart definitivamente nunca hubiera aprobado.	140
Lo que hicimos para atraer a más co-desarrolladores, fue crear una red social en la que publicábamos los diseños, explicábamos cómo funcionaban, e incluso llegamos a señalar qué estaba mal en estos sistemas.	207
Luego invitamos a personas de todo el mundo a construir y experimentar con nosotros.	84
Es así que ahora en esa página Web tenemos 18000 personas;	58
y tenemos granjas en ventanas en todo el mundo.	47
Lo que estamos haciendo, es lo que la NASA o las grandes corporaciones llamarían I+D, o investigación y desarrollo.	115
Pero nosotros lo llamamos I&Bricolaje o investigación y desarróllelo usted mismo.	81
Así, por ejemplo, Jackson se acercó y sugirió el uso de bombas de aire en lugar de bombas de agua.	98
Acarreó la construcción de un gran número de sistemas para hacerlo correctamente, pero una vez que lo logramos, fuimos capaces de reducir nuestra huella de carbono a la mitad.	175
Tony en Chicago ha estado llevando adelante experimentos de cultivo al igual que muchos de los granjeros en ventanas, y ha sido capaz de cultivar fresas durante 9 meses al año en condiciones de poca luz, cambiando simplemente los nutrientes orgánicos.	251
Y los granjeros en ventanas en Finlandia han personalizado sus granjas en ventanas para los días oscuros de los inviernos finlandeses, equipándolas con luces LED para cultivo en código abierto y parte del proyecto.	214
Por lo tanto, las granjas en ventanas han evolucionado a través de un proceso rápido de versiones al igual que en software.	123
y con cada proyecto de código abierto, el beneficio concreto es la interacción entre las inquietudes especificas de las personas al personalizar sus sistemas para sus intereses particulares y las inquietudes universales.	220
Así que mi equipo y yo podemos concentrarnos en las mejoras que beneficien realmente a todos.	93
Y estamos atentos a las necesidades de los que recién comienzan.	64
Y para aquellos emprendedores, proveemos de muy bien probadas instrucciones gratuitas para que cualquier persona, en cualquier lugar del mundo, pueda construir uno de estos sistemas sin costo alguno.	199
Y hay una patente pendiente de estos sistemas también que es sostenido por la comunidad.	88
Y para financiar el proyecto, nos asociamos para crear productos que luego vendemos a las escuelas y a particulares que no tienen tiempo para construir sus propios sistemas.	173
Y ahora, dentro de nuestra comunidad, cierta cultura ha aparecido.	66
En esta, es mejor ser un tester que apoya las ideas de otros que ser la persona de las ideas.	93
Lo que obtenemos de estos proyectos es el apoyo a nuestro trabajo, como así también, la experiencia de contribuir al movimiento ecologista de una manera que no sea solo atornillando bombitas de luces nuevas.	207
Pero creo que Eileen expresa mejor lo que obtenemos de esto, y es la alegría real de la colaboración.	101
Ella expresa aquí lo que es ver a alguien del otro lado del mundo que ha tomado y construido sobre tu idea, y luego reconocerte por esa contribución.	149
Si queremos ver un cambio amplio en el comportamiento del consumidor, que compartimos ecologistas y alimentos, tal vez necesitemos deshacernos del término “consumidor” y apoyar a la gente que está haciendo cosas.	212
Los proyectos de código abierto tienden a tener un impulso propio.	66
Y lo que estamos observando es que I&Bricolaje ha trascendido las granjas en ventanas y los LED a los paneles solares y sistemas de acuaponia.	142
Y nos basamos en las innovaciones de generaciones que nos predecedieron.	72
Y estamos mirando hacia el futuro a generaciones que realmente nos necesitan para renovar las vidas.	100
Por lo tanto, les pedimos que nos acompañen en el redescubrimiento del valor de los ciudadanos unidos, y declarar que todos somos pioneros todavía.	147
http://www.ted.com/talks/lang/es/rodney_brooks_on_robots.html	61
En esta charla profética, del 2003, el experto en robótica Rodney Brooks nos habla de cómo los robots van a entrar en nuestras vidas -- comenzando por los juguetes y pasando a los electrodomésticos para el hogar... y más allá.	226
design,humanity,intelligence,robots,singularity,technology	58
355	3
Rodney Brooks dice que los robots invadirán nuestras vidas	58
De lo que quiero hablarles hoy es de cómo veo a los robots invadiendo nuestras vidas en múltiples niveles y líneas de tiempo.	125
Y cuando miro hacia el futuro, no puedo imaginarme un mundo, 500 años a partir de ahora, en el cual no tengamos robots por todas partes,	136
suponiendo que -- a pesar de todas las espantosas predicciones que mucha gente hace sobre nuestro futuro -- suponiendo que todavía estemos por aquí, no puedo imaginar el mundo no estando poblado por robots.	206
Y luego la pregunta es, bueno, si ellos van a estar por aquí en 500 años, ¿estarán por todas partes antes de ese tiempo?	120
¿Estarán por aquí dentro de 50 años?	36
Sí, pienso que es muy probable -- habrá muchos robots por todas partes.	71
Y, de hecho, pienso que eso ocurrirá mucho antes.	49
Pienso que estamos a punto de que los robots se vuelvan cosa común y pienso que estamos como en 1978 ó 1980 en años de las computadoras personales cuando los primeros robots están comenzando a aparecer.	202
Las computadoras comenzaron a llegar a través de juegos de video y de juguetes.	79
Y, saben, la primera computadora que muchas personas tuvieron en sus casas puede haber sido una para jugar Pong, con un pequeño microprocesador integrado, y luego algunos otros juegos de video que vinieron después de ese.	221
Y estamos comenzado a ver el mismo tipo de cosas con los robots: LEGO Mindstorms, Furbies -- los cuales -- ¿alguien aquí tuvo un Furby?	135
Claro, hay 38 millones vendidos a nivel mundial.	48
Son muy comunes, y son un pequeño robot, un robot simple con algunos sensores. Es un poco de procesamiento causal.	114
A la derecha vemos otra muñeca robot, la que podían obtener hace un par de años.	80
Y tal como en los primeros días, cuando había mucha interacción de aficionados a las computadoras, pueden obtener ahora muchos juegos para armar robots, y libros de cómo armar robots.	183
Y a la izquierda hay una plataforma de Evolution Robotics, a la cual conectas una PC, y programas esto con una Interfaz Gráfica para moverse por tu casa y hacer diversas cosas.	176
Y luego hay un punto de más alto precio, una especie de robots de juguete -- el Aibo de Sony. Y a la derecha ahí, hay uno desarrollado por NEC, el PaPeRo, el cual no creo que vayan a lanzar.	190
Pero, sin embargo, ese tipo de cosas están ahí afuera.	54
Y hemos visto, durante los últimos dos o tres años, robots para cortar el césped, Husqvarna en la parte de abajo, Friendly Robotics aquí arriba, una empresa israrelí.	166
Y, luego, en los últimos 12 meses, aproximadamente, hemos comenzado a ver aparecer muchos robots para limpiar la casa.	118
Arriba y a la derecha hay un robot muy bueno para limpiar la casa de una empresa llamada Dyson, de Reino Unido. Excepto que era tan caro -- US$3,500 dólares -- que no lo lanzaron al mercado.	190
Pero abajo a la izquierda ven el Electrolux, que sí está de venta.	66
Otro de Karcher.	16
Y abajo a la derecha está uno que yo construí en mi laboratorio hace unos 10 años, y que finalmente convertimos en un producto.	127
Y permítanme mostrarles eso.	28
Vamos a regalar éste, creo que Chris dijo, al final de la charla.	65
Este es un robot que puedes salir y comprar, y que limpiará tu piso.	68
